        soln	      dist_x	      dist_z	       Ti_fr	       Tf_fr	       Tm_fr	        Days	
          96	       0.764	 0.0000e+000	 1.0000e+000	 7.6035e-015	 0.0000e+000	 3.3173e+000	
          97	       0.772	 0.0000e+000	 1.0000e+000	 9.2913e-015	 0.0000e+000	 3.3173e+000	
          98	        0.78	 0.0000e+000	 1.0000e+000	 1.0990e-014	 0.0000e+000	 3.3173e+000	
          99	       0.788	 0.0000e+000	 1.0000e+000	 1.2416e-014	 0.0000e+000	 3.3173e+000	
         100	       0.796	 0.0000e+000	 1.0000e+000	 1.3236e-014	 0.0000e+000	 3.3173e+000	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 3.3173e+000	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           1	       0.004	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           2	       0.012	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           3	        0.02	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           4	       0.028	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           5	       0.036	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           6	       0.044	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           7	       0.052	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           8	        0.06	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
           9	       0.068	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          10	       0.076	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          11	       0.084	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          12	       0.092	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          13	         0.1	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          15	       0.116	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          16	       0.124	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          17	       0.132	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          18	        0.14	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          19	       0.148	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          20	       0.156	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          21	       0.164	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          22	       0.172	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          23	        0.18	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          24	       0.188	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          25	       0.196	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          26	       0.204	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          27	       0.212	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          28	        0.22	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          29	       0.228	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          30	       0.236	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          31	       0.244	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          32	       0.252	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          33	        0.26	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          34	       0.268	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          35	       0.276	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          36	       0.284	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          37	       0.292	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          38	         0.3	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          39	       0.308	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          40	       0.316	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          41	       0.324	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          42	       0.332	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          43	        0.34	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          44	       0.348	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          45	       0.356	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          46	       0.364	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          47	       0.372	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          48	        0.38	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          49	       0.388	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          50	       0.396	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          51	       0.404	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          52	       0.412	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          53	        0.42	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          54	       0.428	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          55	       0.436	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          56	       0.444	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          57	       0.452	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          58	        0.46	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          59	       0.468	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          60	       0.476	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          61	       0.484	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          62	       0.492	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          63	         0.5	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          64	       0.508	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          65	       0.516	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          66	       0.524	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          67	       0.532	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          68	        0.54	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          69	       0.548	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          70	       0.556	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3280e+000	
          71	       0.564	 0.0000e+000	 1.0000e+000	 1.9986e-019	 0.0000e+000	 3.3280e+000	
          72	       0.572	 0.0000e+000	 1.0000e+000	 4.2748e-019	 0.0000e+000	 3.3280e+000	
          73	        0.58	 0.0000e+000	 1.0000e+000	 1.6034e-018	 0.0000e+000	 3.3280e+000	
          74	       0.588	 0.0000e+000	 1.0000e+000	 3.6364e-018	 0.0000e+000	 3.3280e+000	
          75	       0.596	 0.0000e+000	 1.0000e+000	 5.9152e-018	 0.0000e+000	 3.3280e+000	
          76	       0.604	 0.0000e+000	 1.0000e+000	 1.0271e-017	 0.0000e+000	 3.3280e+000	
          77	       0.612	 0.0000e+000	 1.0000e+000	 1.8414e-017	 0.0000e+000	 3.3280e+000	
          78	        0.62	 0.0000e+000	 1.0000e+000	 2.9683e-017	 0.0000e+000	 3.3280e+000	
          79	       0.628	 0.0000e+000	 1.0000e+000	 4.5699e-017	 0.0000e+000	 3.3280e+000	
          80	       0.636	 0.0000e+000	 1.0000e+000	 6.6994e-017	 0.0000e+000	 3.3280e+000	
          81	       0.644	 0.0000e+000	 1.0000e+000	 9.5220e-017	 0.0000e+000	 3.3280e+000	
          82	       0.652	 0.0000e+000	 1.0000e+000	 1.3252e-016	 0.0000e+000	 3.3280e+000	
          83	        0.66	 0.0000e+000	 1.0000e+000	 1.8200e-016	 0.0000e+000	 3.3280e+000	
          84	       0.668	 0.0000e+000	 1.0000e+000	 2.4769e-016	 0.0000e+000	 3.3280e+000	
          85	       0.676	 0.0000e+000	 1.0000e+000	 3.3475e-016	 0.0000e+000	 3.3280e+000	
          86	       0.684	 0.0000e+000	 1.0000e+000	 4.4991e-016	 0.0000e+000	 3.3280e+000	
          87	       0.692	 0.0000e+000	 1.0000e+000	 6.0177e-016	 0.0000e+000	 3.3280e+000	
          88	         0.7	 0.0000e+000	 1.0000e+000	 8.0133e-016	 0.0000e+000	 3.3280e+000	
          89	       0.708	 0.0000e+000	 1.0000e+000	 1.0624e-015	 0.0000e+000	 3.3280e+000	
          90	       0.716	 0.0000e+000	 1.0000e+000	 1.4021e-015	 0.0000e+000	 3.3280e+000	
          91	       0.724	 0.0000e+000	 1.0000e+000	 1.8410e-015	 0.0000e+000	 3.3280e+000	
          92	       0.732	 0.0000e+000	 1.0000e+000	 2.4031e-015	 0.0000e+000	 3.3280e+000	
          93	        0.74	 0.0000e+000	 1.0000e+000	 3.1144e-015	 0.0000e+000	 3.3280e+000	
          94	       0.748	 0.0000e+000	 1.0000e+000	 4.0001e-015	 0.0000e+000	 3.3280e+000	
          95	       0.756	 0.0000e+000	 1.0000e+000	 5.0778e-015	 0.0000e+000	 3.3280e+000	
          96	       0.764	 0.0000e+000	 1.0000e+000	 6.3459e-015	 0.0000e+000	 3.3280e+000	
          97	       0.772	 0.0000e+000	 1.0000e+000	 7.7557e-015	 0.0000e+000	 3.3280e+000	
          98	        0.78	 0.0000e+000	 1.0000e+000	 9.1743e-015	 0.0000e+000	 3.3280e+000	
          99	       0.788	 0.0000e+000	 1.0000e+000	 1.0366e-014	 0.0000e+000	 3.3280e+000	
         100	       0.796	 0.0000e+000	 1.0000e+000	 1.1051e-014	 0.0000e+000	 3.3280e+000	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 3.3280e+000	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           1	       0.004	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           2	       0.012	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           3	        0.02	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           4	       0.028	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           5	       0.036	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           6	       0.044	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           7	       0.052	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           8	        0.06	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
           9	       0.068	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          10	       0.076	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          11	       0.084	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          12	       0.092	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          13	         0.1	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          15	       0.116	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          16	       0.124	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          17	       0.132	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          18	        0.14	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          19	       0.148	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          20	       0.156	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          21	       0.164	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          22	       0.172	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          23	        0.18	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          24	       0.188	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          25	       0.196	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          26	       0.204	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          27	       0.212	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          28	        0.22	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          29	       0.228	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          30	       0.236	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          31	       0.244	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          32	       0.252	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          33	        0.26	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          34	       0.268	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          35	       0.276	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          36	       0.284	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          37	       0.292	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          38	         0.3	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          39	       0.308	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          40	       0.316	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          41	       0.324	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          42	       0.332	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          43	        0.34	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          44	       0.348	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          45	       0.356	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          46	       0.364	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          47	       0.372	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          48	        0.38	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          49	       0.388	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          50	       0.396	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          51	       0.404	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          52	       0.412	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          53	        0.42	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          54	       0.428	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          55	       0.436	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          56	       0.444	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          57	       0.452	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          58	        0.46	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          59	       0.468	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          60	       0.476	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          61	       0.484	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          62	       0.492	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          63	         0.5	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          64	       0.508	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          65	       0.516	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          66	       0.524	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          67	       0.532	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          68	        0.54	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          69	       0.548	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          70	       0.556	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          71	       0.564	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3387e+000	
          72	       0.572	 0.0000e+000	 1.0000e+000	 2.9118e-019	 0.0000e+000	 3.3387e+000	
          73	        0.58	 0.0000e+000	 1.0000e+000	 6.2081e-019	 0.0000e+000	 3.3387e+000	
          74	       0.588	 0.0000e+000	 1.0000e+000	 1.4013e-018	 0.0000e+000	 3.3387e+000	
          75	       0.596	 0.0000e+000	 1.0000e+000	 4.0430e-018	 0.0000e+000	 3.3387e+000	
          76	       0.604	 0.0000e+000	 1.0000e+000	 7.9683e-018	 0.0000e+000	 3.3387e+000	
          77	       0.612	 0.0000e+000	 1.0000e+000	 1.4206e-017	 0.0000e+000	 3.3387e+000	
          78	        0.62	 0.0000e+000	 1.0000e+000	 2.3191e-017	 0.0000e+000	 3.3387e+000	
          79	       0.628	 0.0000e+000	 1.0000e+000	 3.5868e-017	 0.0000e+000	 3.3387e+000	
          80	       0.636	 0.0000e+000	 1.0000e+000	 5.3212e-017	 0.0000e+000	 3.3387e+000	
          81	       0.644	 0.0000e+000	 1.0000e+000	 7.6590e-017	 0.0000e+000	 3.3387e+000	
          82	       0.652	 0.0000e+000	 1.0000e+000	 1.0777e-016	 0.0000e+000	 3.3387e+000	
          83	        0.66	 0.0000e+000	 1.0000e+000	 1.4916e-016	 0.0000e+000	 3.3387e+000	
          84	       0.668	 0.0000e+000	 1.0000e+000	 2.0403e-016	 0.0000e+000	 3.3387e+000	
          85	       0.676	 0.0000e+000	 1.0000e+000	 2.7670e-016	 0.0000e+000	 3.3387e+000	
          86	       0.684	 0.0000e+000	 1.0000e+000	 3.7277e-016	 0.0000e+000	 3.3387e+000	
          87	       0.692	 0.0000e+000	 1.0000e+000	 4.9947e-016	 0.0000e+000	 3.3387e+000	
          88	         0.7	 0.0000e+000	 1.0000e+000	 6.6597e-016	 0.0000e+000	 3.3387e+000	
          89	       0.708	 0.0000e+000	 1.0000e+000	 8.8384e-016	 0.0000e+000	 3.3387e+000	
          90	       0.716	 0.0000e+000	 1.0000e+000	 1.1674e-015	 0.0000e+000	 3.3387e+000	
          91	       0.724	 0.0000e+000	 1.0000e+000	 1.5337e-015	 0.0000e+000	 3.3387e+000	
          92	       0.732	 0.0000e+000	 1.0000e+000	 2.0030e-015	 0.0000e+000	 3.3387e+000	
          93	        0.74	 0.0000e+000	 1.0000e+000	 2.5969e-015	 0.0000e+000	 3.3387e+000	
          94	       0.748	 0.0000e+000	 1.0000e+000	 3.3365e-015	 0.0000e+000	 3.3387e+000	
          95	       0.756	 0.0000e+000	 1.0000e+000	 4.2365e-015	 0.0000e+000	 3.3387e+000	
          96	       0.764	 0.0000e+000	 1.0000e+000	 5.2955e-015	 0.0000e+000	 3.3387e+000	
          97	       0.772	 0.0000e+000	 1.0000e+000	 6.4731e-015	 0.0000e+000	 3.3387e+000	
          98	        0.78	 0.0000e+000	 1.0000e+000	 7.6579e-015	 0.0000e+000	 3.3387e+000	
          99	       0.788	 0.0000e+000	 1.0000e+000	 8.6242e-015	 0.0000e+000	 3.3387e+000	
         100	       0.796	 0.0000e+000	 1.0000e+000	 9.2255e-015	 0.0000e+000	 3.3387e+000	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 3.3387e+000	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           1	       0.004	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           2	       0.012	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           3	        0.02	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           4	       0.028	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           5	       0.036	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           6	       0.044	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           7	       0.052	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           8	        0.06	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
           9	       0.068	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          10	       0.076	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          11	       0.084	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          12	       0.092	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          13	         0.1	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          15	       0.116	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          16	       0.124	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          17	       0.132	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          18	        0.14	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          19	       0.148	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          20	       0.156	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          21	       0.164	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          22	       0.172	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          23	        0.18	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          24	       0.188	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          25	       0.196	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          26	       0.204	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          27	       0.212	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          28	        0.22	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          29	       0.228	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          30	       0.236	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          31	       0.244	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          32	       0.252	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          33	        0.26	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          34	       0.268	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          35	       0.276	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          36	       0.284	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          37	       0.292	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          38	         0.3	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          39	       0.308	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          40	       0.316	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          41	       0.324	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          42	       0.332	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          43	        0.34	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          44	       0.348	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          45	       0.356	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          46	       0.364	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
          47	       0.372	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 3.3493e+000	
